timestamp,tool,config,repo,file,file_path_rel,findings_count,consensus_relevant,elapsed_s,findings_detail
2026-02-09T20:31:01.560709,semgrep:auto,auto,EslamHiko,diamonds.go,EslamHiko/diamonds.go,0,0,2.809,NO_FINDINGS
2026-02-09T20:31:04.633364,semgrep:auto,auto,esumit,chaincode.go,esumit/chaincode.go,0,0,3.073,NO_FINDINGS
2026-02-09T20:31:07.377625,semgrep:auto,auto,evgenhvost,demo_chaincode.go,evgenhvost/demo_chaincode.go,0,0,2.743,NO_FINDINGS
2026-02-09T20:31:10.505942,semgrep:auto,auto,ewerter,customerloyalty.go,ewerter/customerloyalty.go,0,0,3.128,NO_FINDINGS
2026-02-09T20:31:13.596583,semgrep:auto,auto,farmerrrrr,asset management.go,farmerrrrr/asset management.go,0,0,3.089,NO_FINDINGS
2026-02-09T20:31:16.395729,semgrep:auto,auto,Featasy,ml.go,Featasy/ml.go,0,0,2.799,NO_FINDINGS
2026-02-09T20:31:19.252138,semgrep:auto,auto,FeiyangTan,main.go,FeiyangTan/main.go,0,0,2.856,NO_FINDINGS
2026-02-09T20:31:22.381488,semgrep:auto,auto,femiadewumi,diamonds.go,femiadewumi/diamonds.go,0,0,3.129,NO_FINDINGS
2026-02-09T20:31:25.193421,semgrep:auto,auto,ferrygun,smartbulb.go,ferrygun/smartbulb.go,0,0,2.812,NO_FINDINGS
2026-02-09T20:31:28.354408,semgrep:auto,auto,Ferwoo,EvidenceChaincode.go,Ferwoo/EvidenceChaincode.go,0,0,3.16,NO_FINDINGS
2026-02-09T20:31:31.380752,semgrep:auto,auto,Ferwoo,finance.go,Ferwoo/finance.go,0,0,3.026,NO_FINDINGS
2026-02-09T20:31:34.653322,semgrep:auto,auto,fishmc,certification.go,fishmc/certification.go,0,0,3.273,NO_FINDINGS
2026-02-09T20:31:37.830285,semgrep:auto,auto,fishmc,contract.go,fishmc/contract.go,0,0,3.177,NO_FINDINGS
2026-02-09T20:31:40.751624,semgrep:auto,auto,fishmc,test.go,fishmc/test.go,0,0,2.921,NO_FINDINGS
2026-02-09T20:31:43.569521,semgrep:auto,auto,fishmc,transcation.go,fishmc/transcation.go,0,0,2.818,NO_FINDINGS
2026-02-09T20:31:46.371978,semgrep:auto,auto,FLombardi-PhD,governance.go,FLombardi-PhD/governance.go,0,0,2.802,NO_FINDINGS
2026-02-09T20:31:49.024242,semgrep:auto,auto,FLombardi-PhD,key_value_store.go,FLombardi-PhD/key_value_store.go,0,0,2.652,NO_FINDINGS
2026-02-09T20:31:51.694740,semgrep:auto,auto,FLombardi-PhD,yandex_translator.go,FLombardi-PhD/yandex_translator.go,0,0,2.67,NO_FINDINGS
2026-02-09T20:31:54.650203,semgrep:auto,auto,flybirdC,contract.go,flybirdC/contract.go,0,0,2.955,NO_FINDINGS
2026-02-09T20:31:57.508320,semgrep:auto,auto,fourbroad,chaincode.go,fourbroad/chaincode.go,0,0,2.858,NO_FINDINGS
2026-02-09T20:32:00.356992,semgrep:auto,auto,fourbroad,chaincode_example01.go,fourbroad/chaincode_example01.go,0,0,2.849,NO_FINDINGS
2026-02-09T20:32:05.305781,semgrep:auto,auto,fourbroad,chaincode_example02.go,fourbroad/chaincode_example02.go,0,0,4.949,NO_FINDINGS
2026-02-09T20:32:08.270718,semgrep:auto,auto,fourbroad,chaincode_example03.go,fourbroad/chaincode_example03.go,0,0,2.964,NO_FINDINGS
2026-02-09T20:32:10.964694,semgrep:auto,auto,fourbroad,chaincode_example04.go,fourbroad/chaincode_example04.go,0,0,2.694,NO_FINDINGS
2026-02-09T20:32:13.772198,semgrep:auto,auto,fourbroad,chaincode_example05.go,fourbroad/chaincode_example05.go,0,0,2.808,NO_FINDINGS
2026-02-09T20:32:16.915973,semgrep:auto,auto,fourbroad,eventsender.go,fourbroad/eventsender.go,0,0,3.144,NO_FINDINGS
2026-02-09T20:32:20.560547,semgrep:auto,auto,fourbroad,invokereturnsvalue.go,fourbroad/invokereturnsvalue.go,0,0,3.645,NO_FINDINGS
2026-02-09T20:32:23.572500,semgrep:auto,auto,fourbroad,map.go,fourbroad/map.go,0,0,3.012,NO_FINDINGS
2026-02-09T20:32:26.317562,semgrep:auto,auto,fourbroad,marbles_chaincode.go,fourbroad/marbles_chaincode.go,0,0,2.745,NO_FINDINGS
2026-02-09T20:32:29.152282,semgrep:auto,auto,fourbroad,passthru.go,fourbroad/passthru.go,0,0,2.835,NO_FINDINGS
2026-02-09T20:32:31.937230,semgrep:auto,auto,fourbroad,sleeper.go,fourbroad/sleeper.go,0,0,2.785,NO_FINDINGS
2026-02-09T20:32:34.638550,semgrep:auto,auto,freya-zhang,example_cc.go,freya-zhang/example_cc.go,0,0,2.701,NO_FINDINGS
2026-02-09T20:32:37.654506,semgrep:auto,auto,FuradWho,sacc.go,FuradWho/sacc.go,0,0,3.016,NO_FINDINGS
2026-02-09T20:32:40.745927,semgrep:auto,auto,FuradWho,spm.go,FuradWho/spm.go,0,0,3.091,NO_FINDINGS
2026-02-09T20:32:43.460846,semgrep:auto,auto,fushui-Fang,lyan.go,fushui-Fang/lyan.go,0,0,2.713,NO_FINDINGS
2026-02-09T20:32:46.439614,semgrep:auto,auto,Gela-Gunp,nekochain.go,Gela-Gunp/nekochain.go,0,0,2.979,NO_FINDINGS
2026-02-09T20:32:49.149235,semgrep:auto,auto,georgkoester,blacklist_chaincode.go,georgkoester/blacklist_chaincode.go,0,0,2.709,NO_FINDINGS
2026-02-09T20:32:51.894414,semgrep:auto,auto,ggdranzor,chaincode_example02.go,ggdranzor/chaincode_example02.go,0,0,2.745,NO_FINDINGS
2026-02-09T20:32:54.785880,semgrep:auto,auto,giou-k,votingAllinOne.go,giou-k/votingAllinOne.go,0,0,2.89,NO_FINDINGS
2026-02-09T20:32:57.551312,semgrep:auto,auto,global-blockchain,simplechaincode.go,global-blockchain/simplechaincode.go,0,0,2.765,NO_FINDINGS
2026-02-09T20:33:00.496148,semgrep:auto,auto,gorbunovperm,optimum.go,gorbunovperm/optimum.go,0,0,2.945,NO_FINDINGS
2026-02-09T20:33:03.521367,semgrep:auto,auto,grishawh,new.go,grishawh/new.go,0,0,3.025,NO_FINDINGS
2026-02-09T20:33:06.292189,semgrep:auto,auto,gymgle,diploma.go,gymgle/diploma.go,0,0,2.771,NO_FINDINGS
2026-02-09T20:33:09.087653,semgrep:auto,auto,harishtreddy,wabco.go,harishtreddy/wabco.go,0,0,2.795,NO_FINDINGS
2026-02-09T20:33:11.885711,semgrep:auto,auto,haydencoinprima,wallet_chaincode.go,haydencoinprima/wallet_chaincode.go,0,0,2.798,NO_FINDINGS
2026-02-09T20:33:14.820619,semgrep:auto,auto,heixiongTT,simple.go,heixiongTT/simple.go,0,0,2.935,NO_FINDINGS
2026-02-09T20:33:18.122326,semgrep:auto,auto,hhllii,trading.go,hhllii/trading.go,0,0,3.302,NO_FINDINGS
2026-02-09T20:33:20.997252,semgrep:auto,auto,higyigma,hashChainCode.go,higyigma/hashChainCode.go,0,0,2.874,NO_FINDINGS
2026-02-09T20:33:24.177326,semgrep:auto,auto,hisham-sameeh,diamonds.go,hisham-sameeh/diamonds.go,0,0,3.18,NO_FINDINGS
2026-02-09T20:33:26.866749,semgrep:auto,auto,hlf-go,chaincode.go,hlf-go/chaincode.go,0,0,2.689,NO_FINDINGS
2026-02-09T20:33:29.618141,semgrep:auto,auto,hoke58,vendorpdc.go,hoke58/vendorpdc.go,0,0,2.751,NO_FINDINGS
2026-02-09T20:33:36.388417,semgrep:auto,auto,hqiwui,chaincode_example02.go,hqiwui/chaincode_example02.go,0,0,6.77,NO_FINDINGS
2026-02-09T20:33:39.281008,semgrep:auto,auto,hqiwui,demo.go,hqiwui/demo.go,0,0,2.893,NO_FINDINGS
2026-02-09T20:33:42.138708,semgrep:auto,auto,Hulkbero,diamonds.go,Hulkbero/diamonds.go,0,0,2.858,NO_FINDINGS
2026-02-09T20:33:45.299941,semgrep:auto,auto,hungryMob,sendEvent.go,hungryMob/sendEvent.go,0,0,3.161,NO_FINDINGS
2026-02-09T20:33:48.554076,semgrep:auto,auto,hyperledgendary,wasm_contract.go,hyperledgendary/wasm_contract.go,0,0,3.254,NO_FINDINGS
2026-02-09T20:33:51.494880,semgrep:auto,auto,hysn19,sacc.go,hysn19/sacc.go,0,0,2.941,NO_FINDINGS
2026-02-09T20:33:54.469680,semgrep:auto,auto,ianco,cc.go,ianco/cc.go,0,0,2.975,NO_FINDINGS
2026-02-09T20:33:57.428927,semgrep:auto,auto,IBM-Blockchain-Edu-Credit,opp_chaincode.go,IBM-Blockchain-Edu-Credit/opp_chaincode.go,0,0,2.959,NO_FINDINGS
2026-02-09T20:34:00.298269,semgrep:auto,auto,IBM-Blockchain-Edu-Credit,voucher_cc.go,IBM-Blockchain-Edu-Credit/voucher_cc.go,0,0,2.869,NO_FINDINGS
2026-02-09T20:34:03.193171,semgrep:auto,auto,IBM-Blockchain-Starter-Kit,asset_chaincode.go,IBM-Blockchain-Starter-Kit/asset_chaincode.go,0,0,2.895,NO_FINDINGS
2026-02-09T20:34:06.332609,semgrep:auto,auto,idowuakinde,diamonds copy.go,idowuakinde/diamonds copy.go,0,0,3.139,NO_FINDINGS
2026-02-09T20:34:09.547870,semgrep:auto,auto,idowuakinde,diamonds.go,idowuakinde/diamonds.go,0,0,3.215,NO_FINDINGS
2026-02-09T20:34:12.462900,semgrep:auto,auto,imineev,carTrace.go,imineev/carTrace.go,0,0,2.915,NO_FINDINGS
2026-02-09T20:34:16.228610,semgrep:auto,auto,imran-iitp,abac.go,imran-iitp/abac.go,0,0,3.766,NO_FINDINGS
2026-02-09T20:34:19.995900,semgrep:auto,auto,imran-iitp,chaincode.go,imran-iitp/chaincode.go,0,0,3.767,NO_FINDINGS
2026-02-09T20:34:24.033445,semgrep:auto,auto,imran-iitp,high-throughput.go,imran-iitp/high-throughput.go,0,0,4.038,NO_FINDINGS
2026-02-09T20:34:27.096189,semgrep:auto,auto,imran-iitp,marbles_chaincode.go,imran-iitp/marbles_chaincode.go,0,0,3.063,NO_FINDINGS
2026-02-09T20:34:30.313054,semgrep:auto,auto,imran-iitp,sacc.go,imran-iitp/sacc.go,0,0,3.217,NO_FINDINGS
2026-02-09T20:34:33.859796,semgrep:auto,auto,inotnako,main.go,inotnako/main.go,0,0,3.547,NO_FINDINGS
2026-02-09T20:34:36.918507,semgrep:auto,auto,isheejong,carTrace.go,isheejong/carTrace.go,0,0,3.059,NO_FINDINGS
2026-02-09T20:34:40.147901,semgrep:auto,auto,isheejong,m2o.go,isheejong/m2o.go,0,0,3.229,NO_FINDINGS
2026-02-09T20:34:43.038635,semgrep:auto,auto,islamenshawy,diamonds.go,islamenshawy/diamonds.go,0,0,2.891,NO_FINDINGS
2026-02-09T20:34:45.980059,semgrep:auto,auto,issbgkh,store.go,issbgkh/store.go,0,0,2.94,NO_FINDINGS
2026-02-09T20:34:49.201753,semgrep:auto,auto,ivaylopivanov,storage.go,ivaylopivanov/storage.go,0,0,3.222,NO_FINDINGS
2026-02-09T20:34:52.459542,semgrep:auto,auto,ivaylopivanov,wallet.go,ivaylopivanov/wallet.go,0,0,3.258,NO_FINDINGS
2026-02-09T20:34:56.779201,semgrep:auto,auto,jakeeqsb,kwo-rec.go,jakeeqsb/kwo-rec.go,0,0,4.32,NO_FINDINGS
2026-02-09T20:34:59.894299,semgrep:auto,auto,james3443112,chaincode.go,james3443112/chaincode.go,0,0,3.115,NO_FINDINGS
2026-02-09T20:35:03.277108,semgrep:auto,auto,JasonCrash,example_cc.go,JasonCrash/example_cc.go,0,0,3.383,NO_FINDINGS
2026-02-09T20:35:06.894253,semgrep:auto,auto,jasonren0403,_useless.go,jasonren0403/_useless.go,0,0,3.617,NO_FINDINGS
2026-02-09T20:35:09.900498,semgrep:auto,auto,jasonren0403,operations.go,jasonren0403/operations.go,0,0,3.006,NO_FINDINGS
2026-02-09T20:35:12.853076,semgrep:auto,auto,jastisriradheshyam,custom.go,jastisriradheshyam/custom.go,0,0,2.953,NO_FINDINGS
2026-02-09T20:35:16.036648,semgrep:auto,auto,jbibodi,Invoice.go,jbibodi/Invoice.go,0,0,3.184,NO_FINDINGS
2026-02-09T20:35:19.527683,semgrep:auto,auto,JcobCN,sacc.go,JcobCN/sacc.go,0,0,3.491,NO_FINDINGS
2026-02-09T20:35:22.617571,semgrep:auto,auto,jganobsik,chaincode.go,jganobsik/chaincode.go,0,0,3.09,NO_FINDINGS
2026-02-09T20:35:25.767975,semgrep:auto,auto,jiameng15,hkzgcc.go,jiameng15/hkzgcc.go,0,0,3.149,NO_FINDINGS
2026-02-09T20:35:28.558031,semgrep:auto,auto,jinjiaKarl,edu.go,jinjiaKarl/edu.go,0,0,2.79,NO_FINDINGS
2026-02-09T20:35:31.674742,semgrep:auto,auto,jinjiaKarl,energyCommunity.go,jinjiaKarl/energyCommunity.go,0,0,3.116,NO_FINDINGS
2026-02-09T20:35:34.692843,semgrep:auto,auto,jinjiaKarl,token.go,jinjiaKarl/token.go,0,0,3.018,NO_FINDINGS
2026-02-09T20:35:37.509155,semgrep:auto,auto,jinjiaKarl,vote.go,jinjiaKarl/vote.go,0,0,2.815,NO_FINDINGS
2026-02-09T20:35:40.664049,semgrep:auto,auto,jinnyjinnyjinjin-zz,chaincode_example02.go,jinnyjinnyjinjin-zz/chaincode_example02.go,0,0,3.155,NO_FINDINGS
2026-02-09T20:35:43.531449,semgrep:auto,auto,JiSeungGu,chaincode.go,JiSeungGu/chaincode.go,0,0,2.866,NO_FINDINGS
2026-02-09T20:35:46.675789,semgrep:auto,auto,JohnnyKuo99,basic.go,JohnnyKuo99/basic.go,0,0,3.143,NO_FINDINGS
2026-02-09T20:35:49.489295,semgrep:auto,auto,JohnnyKuo99,fabcar.go,JohnnyKuo99/fabcar.go,0,0,2.814,NO_FINDINGS
2026-02-09T20:35:52.614724,semgrep:auto,auto,JohnnyKuo99,marbles_chaincode.go,JohnnyKuo99/marbles_chaincode.go,0,0,3.125,NO_FINDINGS
2026-02-09T20:35:55.688770,semgrep:auto,auto,jonyjones96,chaincode_example02.go,jonyjones96/chaincode_example02.go,0,0,3.074,NO_FINDINGS
2026-02-09T20:35:58.848774,semgrep:auto,auto,jonyjones96,fabcar.go,jonyjones96/fabcar.go,0,0,3.16,NO_FINDINGS
2026-02-09T20:36:01.801834,semgrep:auto,auto,jonyjones96,fyp.go,jonyjones96/fyp.go,0,0,2.953,NO_FINDINGS
2026-02-09T20:36:04.936515,semgrep:auto,auto,jonyjones96,marbles_chaincode.go,jonyjones96/marbles_chaincode.go,0,0,3.135,NO_FINDINGS
2026-02-09T20:36:07.905980,semgrep:auto,auto,jonyjones96,sacc.go,jonyjones96/sacc.go,0,0,2.969,NO_FINDINGS
2026-02-09T20:36:10.863978,semgrep:auto,auto,joseprados,ReadingAsset.go,joseprados/ReadingAsset.go,0,0,2.958,NO_FINDINGS
2026-02-09T20:36:13.583495,semgrep:auto,auto,juniorug,abac.go,juniorug/abac.go,0,0,2.72,NO_FINDINGS
2026-02-09T20:36:16.363527,semgrep:auto,auto,juniorug,abstore.go,juniorug/abstore.go,0,0,2.779,NO_FINDINGS
2026-02-09T20:36:19.390021,semgrep:auto,auto,juniorug,audit.go,juniorug/audit.go,0,0,3.025,NO_FINDINGS
2026-02-09T20:36:22.124310,semgrep:auto,auto,juniorug,chaincode.go,juniorug/chaincode.go,0,0,2.734,NO_FINDINGS
2026-02-09T20:36:24.790640,semgrep:auto,auto,juniorug,foodSCM.go,juniorug/foodSCM.go,0,0,2.666,NO_FINDINGS
2026-02-09T20:36:27.600206,semgrep:auto,auto,juniorug,high-throughput.go,juniorug/high-throughput.go,0,0,2.81,NO_FINDINGS
2026-02-09T20:36:30.393283,semgrep:auto,auto,juniorug,marbles_chaincode.go,juniorug/marbles_chaincode.go,0,0,2.793,NO_FINDINGS
2026-02-09T20:36:33.197507,semgrep:auto,auto,juniorug,marbles_chaincode_private.go,juniorug/marbles_chaincode_private.go,0,0,2.803,NO_FINDINGS
2026-02-09T20:36:36.271324,semgrep:auto,auto,juniorug,sacc.go,juniorug/sacc.go,0,0,3.074,NO_FINDINGS
2026-02-09T20:36:39.095831,semgrep:auto,auto,jyotku48,PurchaseOrder.go,jyotku48/PurchaseOrder.go,0,0,2.825,NO_FINDINGS
2026-02-09T20:36:41.975507,semgrep:auto,auto,KarthikSamaganam550,abac.go,KarthikSamaganam550/abac.go,0,0,2.88,NO_FINDINGS
2026-02-09T20:36:44.773724,semgrep:auto,auto,KarthikSamaganam550,marbles_chaincode.go,KarthikSamaganam550/marbles_chaincode.go,0,0,2.798,NO_FINDINGS
2026-02-09T20:36:47.795568,semgrep:auto,auto,KarthikSamaganam550,sacc.go,KarthikSamaganam550/sacc.go,0,0,3.022,NO_FINDINGS
2026-02-09T20:36:50.649383,semgrep:auto,auto,karthiksukumaran,example_chaincode.go,karthiksukumaran/example_chaincode.go,0,0,2.852,NO_FINDINGS
2026-02-09T20:36:53.451342,semgrep:auto,auto,kavixooa,GetSetDelCC.go,kavixooa/GetSetDelCC.go,0,0,2.8,NO_FINDINGS
2026-02-09T20:36:56.350895,semgrep:auto,auto,Kayaanoosh,fabcar.go,Kayaanoosh/fabcar.go,0,0,2.9,NO_FINDINGS
2026-02-09T20:36:59.108919,semgrep:auto,auto,Kayaanoosh,Proto1.go,Kayaanoosh/Proto1.go,0,0,2.758,NO_FINDINGS
2026-02-09T20:37:01.816526,semgrep:auto,auto,kirtana01,normalchaincode1.go,kirtana01/normalchaincode1.go,0,0,2.708,NO_FINDINGS
2026-02-09T20:37:04.650105,semgrep:auto,auto,kmazz,sample.go,kmazz/sample.go,0,0,2.834,NO_FINDINGS
2026-02-09T20:37:07.670961,semgrep:auto,auto,kmiyachi,abac.go,kmiyachi/abac.go,0,0,3.021,NO_FINDINGS
2026-02-09T20:37:10.673791,semgrep:auto,auto,kmiyachi,abstore.go,kmiyachi/abstore.go,0,0,3.003,NO_FINDINGS
2026-02-09T20:37:13.589927,semgrep:auto,auto,kmiyachi,fabcar.go,kmiyachi/fabcar.go,0,0,2.916,NO_FINDINGS
2026-02-09T20:37:16.525839,semgrep:auto,auto,kmiyachi,ledgersafe-chaincode.go,kmiyachi/ledgersafe-chaincode.go,0,0,2.935,NO_FINDINGS
2026-02-09T20:37:19.761743,semgrep:auto,auto,kmiyachi,ledgersafe_cc.go,kmiyachi/ledgersafe_cc.go,0,0,3.236,NO_FINDINGS
2026-02-09T20:37:22.690811,semgrep:auto,auto,kmiyachi,marbles_chaincode.go,kmiyachi/marbles_chaincode.go,0,0,2.929,NO_FINDINGS
2026-02-09T20:37:25.481965,semgrep:auto,auto,kmiyachi,marbles_chaincode_private.go,kmiyachi/marbles_chaincode_private.go,0,0,2.791,NO_FINDINGS
2026-02-09T20:37:28.261968,semgrep:auto,auto,kmiyachi,sacc.go,kmiyachi/sacc.go,0,0,2.78,NO_FINDINGS
2026-02-09T20:37:31.197409,semgrep:auto,auto,koakh,chaincode.go,koakh/chaincode.go,0,0,2.935,NO_FINDINGS
2026-02-09T20:37:33.942365,semgrep:auto,auto,koakh,configure.go,koakh/configure.go,0,0,2.745,NO_FINDINGS
2026-02-09T20:37:36.672341,semgrep:auto,auto,koakh,init_private_data.go,koakh/init_private_data.go,0,0,2.73,NO_FINDINGS
2026-02-09T20:37:39.685590,semgrep:auto,auto,koakh,init_public_data.go,koakh/init_public_data.go,0,0,3.013,NO_FINDINGS
2026-02-09T20:37:43.228090,semgrep:auto,auto,koakh,lscc.go,koakh/lscc.go,0,0,3.543,NO_FINDINGS
2026-02-09T20:37:46.135551,semgrep:auto,auto,koakh,marbles_chaincode.go,koakh/marbles_chaincode.go,0,0,2.907,NO_FINDINGS
2026-02-09T20:37:48.918420,semgrep:auto,auto,KolevDarko,kyc-chaincode.go,KolevDarko/kyc-chaincode.go,0,0,2.782,NO_FINDINGS
2026-02-09T20:37:51.695743,semgrep:auto,auto,komaldhiman112,material-trace.go,komaldhiman112/material-trace.go,0,0,2.777,NO_FINDINGS
2026-02-09T20:37:54.496353,semgrep:auto,auto,krishna-suman,chaincode_example02.go,krishna-suman/chaincode_example02.go,0,0,2.801,NO_FINDINGS
2026-02-09T20:37:57.580204,semgrep:auto,auto,KSR4599,erc20.go,KSR4599/erc20.go,0,0,3.084,NO_FINDINGS
2026-02-09T20:38:00.600989,semgrep:auto,auto,KSR4599,Interm.go,KSR4599/Interm.go,0,0,3.021,NO_FINDINGS
2026-02-09T20:38:03.441357,semgrep:auto,auto,KTyrantOnly,crowdTest.go,KTyrantOnly/crowdTest.go,0,0,2.839,NO_FINDINGS
2026-02-09T20:38:06.651914,semgrep:auto,auto,lafenicecc,chaincode_example02.go,lafenicecc/chaincode_example02.go,0,0,3.211,NO_FINDINGS
2026-02-09T20:38:09.568960,semgrep:auto,auto,lafenicecc,map.go,lafenicecc/map.go,0,0,2.917,NO_FINDINGS
2026-02-09T20:38:13.114434,semgrep:auto,auto,lafenicecc,marbles_chaincode.go,lafenicecc/marbles_chaincode.go,0,0,3.545,NO_FINDINGS
2026-02-09T20:38:16.331327,semgrep:auto,auto,lafenicecc,passthru.go,lafenicecc/passthru.go,0,0,3.217,NO_FINDINGS
2026-02-09T20:38:19.655905,semgrep:auto,auto,lay-z,marbles.go,lay-z/marbles.go,0,0,3.325,NO_FINDINGS
2026-02-09T20:38:23.331297,semgrep:auto,auto,lcy1317,chaincode.go,lcy1317/chaincode.go,0,0,3.675,NO_FINDINGS
2026-02-09T20:38:26.823251,semgrep:auto,auto,LinkaKorea,linkatoken.go,LinkaKorea/linkatoken.go,0,0,3.492,NO_FINDINGS
2026-02-09T20:38:30.036085,semgrep:auto,auto,linqd1,chaincode.go,linqd1/chaincode.go,0,0,3.213,NO_FINDINGS
2026-02-09T20:38:33.068008,semgrep:auto,auto,linqd1,eventsender.go,linqd1/eventsender.go,0,0,3.032,NO_FINDINGS
2026-02-09T20:38:35.975841,semgrep:auto,auto,linqd1,invokereturnsvalue.go,linqd1/invokereturnsvalue.go,0,0,2.908,NO_FINDINGS
2026-02-09T20:38:38.956617,semgrep:auto,auto,linqd1,map.go,linqd1/map.go,0,0,2.981,NO_FINDINGS
2026-02-09T20:38:41.906762,semgrep:auto,auto,linqd1,marbles_chaincode.go,linqd1/marbles_chaincode.go,0,0,2.949,NO_FINDINGS
2026-02-09T20:38:44.800305,semgrep:auto,auto,linqd1,passthru.go,linqd1/passthru.go,0,0,2.894,NO_FINDINGS
2026-02-09T20:38:47.867041,semgrep:auto,auto,linqd1,sleeper.go,linqd1/sleeper.go,0,0,3.067,NO_FINDINGS
2026-02-09T20:38:50.702986,semgrep:auto,auto,linuxone-community-cloud,chaincode_example02.go,linuxone-community-cloud/chaincode_example02.go,0,0,2.836,NO_FINDINGS
2026-02-09T20:38:53.569113,semgrep:auto,auto,liuhuanyuxcx,e2e.go,liuhuanyuxcx/e2e.go,0,0,2.866,NO_FINDINGS
2026-02-09T20:38:56.502990,semgrep:auto,auto,liuhuanyuxcx,marbles02.go,liuhuanyuxcx/marbles02.go,0,0,2.934,NO_FINDINGS
2026-02-09T20:38:59.498740,semgrep:auto,auto,liujingkun2017,chaincode_example.go,liujingkun2017/chaincode_example.go,0,0,2.995,NO_FINDINGS
2026-02-09T20:39:02.529383,semgrep:auto,auto,lmj101910,car.go,lmj101910/car.go,0,0,3.031,NO_FINDINGS
2026-02-09T20:39:05.333571,semgrep:auto,auto,loganlomackon,calc.go,loganlomackon/calc.go,0,0,2.803,NO_FINDINGS
2026-02-09T20:39:08.738948,semgrep:auto,auto,loganlomackon,caller.go,loganlomackon/caller.go,0,0,3.405,NO_FINDINGS
2026-02-09T20:39:11.768430,semgrep:auto,auto,loganlomackon,chaincode_example02.go,loganlomackon/chaincode_example02.go,0,0,3.028,NO_FINDINGS
2026-02-09T20:39:14.591832,semgrep:auto,auto,loganlomackon,erc20.go,loganlomackon/erc20.go,0,0,2.823,NO_FINDINGS
2026-02-09T20:39:17.629850,semgrep:auto,auto,loganlomackon,priv.go,loganlomackon/priv.go,0,0,3.038,NO_FINDINGS
2026-02-09T20:39:20.568561,semgrep:auto,auto,loganlomackon,qry.go,loganlomackon/qry.go,0,0,2.939,NO_FINDINGS
2026-02-09T20:39:23.876876,semgrep:auto,auto,loganlomackon,token.go,loganlomackon/token.go,0,0,3.307,NO_FINDINGS
2026-02-09T20:39:26.841805,semgrep:auto,auto,lujiean,abac.go,lujiean/abac.go,0,0,2.965,NO_FINDINGS
2026-02-09T20:39:30.004072,semgrep:auto,auto,lujiean,chaincode_example02.go,lujiean/chaincode_example02.go,0,0,3.162,NO_FINDINGS
2026-02-09T20:39:33.178888,semgrep:auto,auto,lujiean,fabcar.go,lujiean/fabcar.go,0,0,3.175,NO_FINDINGS
2026-02-09T20:39:36.053829,semgrep:auto,auto,lujiean,marbles_chaincode.go,lujiean/marbles_chaincode.go,0,0,2.875,NO_FINDINGS
2026-02-09T20:39:39.149160,semgrep:auto,auto,lujiean,marbles_chaincode_private.go,lujiean/marbles_chaincode_private.go,0,0,3.095,NO_FINDINGS
2026-02-09T20:39:42.327912,semgrep:auto,auto,lujiean,sacc.go,lujiean/sacc.go,0,0,3.179,NO_FINDINGS
2026-02-09T20:39:45.458967,semgrep:auto,auto,lutianYan,myHospital.go,lutianYan/myHospital.go,0,0,3.131,NO_FINDINGS
2026-02-09T20:39:48.384643,semgrep:auto,auto,lzb13612,example.go,lzb13612/example.go,0,0,2.926,NO_FINDINGS
2026-02-09T20:39:51.643401,semgrep:auto,auto,lzb13612,user.go,lzb13612/user.go,0,0,3.259,NO_FINDINGS
2026-02-09T20:39:54.612551,semgrep:auto,auto,mailtokartik1,sampleChainCode.go,mailtokartik1/sampleChainCode.go,0,0,2.969,NO_FINDINGS
2026-02-09T20:39:57.841819,semgrep:auto,auto,malkani-kamal,autonomy_chain.go,malkani-kamal/autonomy_chain.go,0,0,3.228,NO_FINDINGS
2026-02-09T20:40:00.825876,semgrep:auto,auto,malkani-kamal,camera_data.go,malkani-kamal/camera_data.go,0,0,2.983,NO_FINDINGS
2026-02-09T20:40:03.710761,semgrep:auto,auto,mallikarjunasai995,marbles.go,mallikarjunasai995/marbles.go,0,0,2.885,NO_FINDINGS
2026-02-09T20:40:06.674932,semgrep:auto,auto,marcelaadan,diamonds.go,marcelaadan/diamonds.go,0,0,2.964,NO_FINDINGS
2026-02-09T20:40:09.647342,semgrep:auto,auto,martingdela,halley.go,martingdela/halley.go,0,0,2.972,NO_FINDINGS
2026-02-09T20:40:12.666600,semgrep:auto,auto,mattheleon-itpeople,main.go,mattheleon-itpeople/main.go,0,0,3.018,NO_FINDINGS
2026-02-09T20:40:15.911976,semgrep:auto,auto,mattias7295,payment.go,mattias7295/payment.go,0,0,3.245,NO_FINDINGS
2026-02-09T20:40:19.018006,semgrep:auto,auto,mdarin,sacc.go,mdarin/sacc.go,0,0,3.105,NO_FINDINGS
2026-02-09T20:40:22.080022,semgrep:auto,auto,medoamanquer,diamonds.go,medoamanquer/diamonds.go,0,0,3.062,NO_FINDINGS
2026-02-09T20:40:24.921261,semgrep:auto,auto,Medullus,main_router.go,Medullus/main_router.go,0,0,2.841,NO_FINDINGS
2026-02-09T20:40:27.944353,semgrep:auto,auto,MennaAnees,diamonds.go,MennaAnees/diamonds.go,0,0,3.023,NO_FINDINGS
2026-02-09T20:40:31.049992,semgrep:auto,auto,MetacoinPlatform,MetaCoin.go,MetacoinPlatform/MetaCoin.go,0,0,3.106,NO_FINDINGS
2026-02-09T20:40:33.920946,semgrep:auto,auto,MisterPineapple,chaincode1.go,MisterPineapple/chaincode1.go,0,0,2.871,NO_FINDINGS
