timestamp,run_number,model,prompt_strategy,file,code_chars,elapsed_s,result
2026-02-10T20:55:01.706209,4,qwen2.5-coder-7b-instruct-q4_k_m.gguf,zero_shot,vuln_04_map_iter.go,4688,5.045,"### Vulnerability Analysis of `vuln_04_map_iter.go`

1. **Vulnerability Type**: Non-deterministic operations
   - **Severity**: High
   - **Affected Code Location**: `BatchRestock`, `GenerateReport`, `ApplyDiscounts`
   - **Description**: The Go map iteration order is intentionally randomised by the runtime. Different peers iterate in different orders, producing different write-set orderings and causing endorsement mismatch.
   - **Recommended Fix**: Use a deterministic data structure or algorithm to ensure consistent iteration order across peers. For example, use a sorted map or a slice of keys and iterate over the slice.

2. **Vulnerability Type**: Non-deterministic operations
   - **Severity**: High
   - **Affected Code Location**: `GenerateReport`
   - **Description**: The order of lines in the `report` string is non-deterministic. Peer A might produce ""Apples:100|Bananas:200"" while Peer B produces ""Bananas:200|Apples:100"".
   - **Recommended Fix**: Use a sorted map or a slice of keys and iterate over the slice to ensure consistent order.

3. **Vulnerability Type**: Non-deterministic operations
   - **Severity**: High
   - **Affected Code Location**: `ApplyDiscounts`
   - **Description**: The order in which products are updated differs per peer, resulting in a different write-set order.
   - **Recommended Fix**: Use a sorted map or a slice of keys and iterate over the slice to ensure consistent order.

4. **Vulnerability Type**: Non-deterministic operations
   - **Severity**: High
   - **Affected Code Location**: `BatchRestock`
   - **Description**: The order of `PutState` calls inside the map iteration depends on the map iteration order, leading to different proposals.
   - **Recommended Fix**: Use a sorted map or a slice of keys and iterate over the slice to ensure consistent order.

5. **Vulnerability Type**: Non-deterministic operations
   - **Severity**: High
   - **Affected Code Location**: `ApplyDiscounts`
   - **Description**: The order of `PutState` calls inside the map iteration depends on the map iteration order, leading to different proposals.
   - **Recommended Fix**: Use a sorted map or a slice of keys and iterate over the slice to ensure consistent order.

### Summary
- **Non-deterministic operations**: High severity. Ensure consistent iteration order across peers by using a deterministic data structure or algorithm.
- **No other vulnerabilities detected.**"
2026-02-10T20:55:07.084677,4,qwen2.5-coder-7b-instruct-q4_k_m.gguf,zero_shot,vuln_05_phantom.go,5565,5.377,"### Vulnerability Analysis

1. **Vulnerability Type**: Phantom Read / MVCC Conflict Pattern
   - **Severity**: High
   - **Affected Code Location**: `CloseAuction` function, lines 30-45
   - **Description**: The `CloseAuction` function reads all bids for a given auction using `GetStateByPartialCompositeKey`, which creates a broad read-set. If another transaction inserts a new bid concurrently, the read-set becomes stale and MVCC validation will fail.
   - **Recommended Fix**: Use a more fine-grained approach to read and write data. For example, read the highest bid and total value directly from the bids, rather than reading all bids and then summarizing them.

2. **Vulnerability Type**: Check-then-Act Pattern with Phantom Read Risk
   - **Severity**: High
   - **Affected Code Location**: `TransferWithBalanceCheck` function, lines 60-70
   - **Description**: The `TransferWithBalanceCheck` function reads the sender's balance, checks if it is sufficient, and then updates the balances. If another transaction modifies the sender's balance between the read and the commit, MVCC validation will reject.
   - **Recommended Fix**: Use a single transaction to read and update the balances atomically. This can be achieved using a single `PutState` operation that includes both the sender's and receiver's balances.

3. **Vulnerability Type**: Non-deterministic Operations
   - **Severity**: Medium
   - **Affected Code Location**: `IncrementCounter` function, lines 48-54
   - **Description**: The `IncrementCounter` function reads the current value, increments it, and writes it back. If two concurrent transactions both read the same counter value and then write back the incremented value, one of the transactions will be rejected by MVCC validation.
   - **Recommended Fix**: Use a single transaction to read and update the counter atomically. This can be achieved using a single `PutState` operation that includes the incremented counter value.

### Summary of Vulnerabilities

- **Phantom Read / MVCC Conflict Pattern**: High severity, found in `CloseAuction` function.
- **Check-then-Act Pattern with Phantom Read Risk**: High severity, found in `TransferWithBalanceCheck` function.
- **Non-deterministic Operations**: Medium severity, found in `IncrementCounter` function.

### Recommendations

1. **CloseAuction**: Use a more fine-grained approach to read and write data.
2. **TransferWithBalanceCheck**: Use a single transaction to read and update the balances atomically.
3. **IncrementCounter**: Use a single transaction to read and update the counter atomically."
2026-02-10T20:55:14.341997,4,qwen2.5-coder-7b-instruct-q4_k_m.gguf,zero_shot,vuln_06_b_conditional_leak.go,5739,7.256,"### Vulnerability Analysis

1. **Vulnerability Type**: Access Control Issues
   - **Severity**: High
   - **Affected Code Location**: `ProcessClaimsByRange` function, line 18
   - **Description**: The function `ProcessClaimsByRange` does not check if the caller has the necessary permissions to process claims. This could allow unauthorized users to process claims.
   - **Recommended Fix**: Implement access control checks to ensure only authorized users can process claims.

2. **Vulnerability Type**: Input Validation Flaws
   - **Severity**: High
   - **Affected Code Location**: `GetHighValueClaims` function, line 42
   - **Description**: The function `GetHighValueClaims` does not validate the `threshold` input. A negative threshold could lead to unexpected behavior.
   - **Recommended Fix**: Add input validation to ensure the `threshold` is a positive integer.

3. **Vulnerability Type**: Read-After-Write Conflicts (Phantom Reads)
   - **Severity**: Medium
   - **Affected Code Location**: `ProcessClaimsByRange` function, lines 26-32
   - **Description**: The function `ProcessClaimsByRange` first checks if there are any claims in the range and then re-queries the same range to process them. This could lead to phantom reads if new claims are added between the two queries.
   - **Recommended Fix**: Use a single query to retrieve and process claims in the range.

4. **Vulnerability Type**: Private Data Leakage
   - **Severity**: High
   - **Affected Code Location**: `GetHighValueClaims` function, line 42
   - **Description**: The function `GetHighValueClaims` does not check if the caller has the necessary permissions to access high-value claims. This could allow unauthorized users to access private data.
   - **Recommended Fix**: Implement access control checks to ensure only authorized users can access high-value claims.

5. **Vulnerability Type**: Non-Deterministic Operations
   - **Severity**: Low
   - **Affected Code Location**: `ArchiveOldClaims` function, line 42
   - **Description**: The function `ArchiveOldClaims` does not handle the case where the number of archived claims exceeds the batch limit. This could lead to non-deterministic behavior.
   - **Recommended Fix**: Add a check to handle the case where the number of archived claims exceeds the batch limit.

6. **Vulnerability Type**: Insecure Key Management
   - **Severity**: Low
   - **Affected Code Location**: `ArchiveOldClaims` function, line 42
   - **Description**: The function `ArchiveOldClaims` does not use secure key management practices. This could lead to insecure key management.
   - **Recommended Fix**: Use secure key management practices to ensure the security of keys.

### Summary of Vulnerabilities

- **Access Control Issues**: High
- **Input Validation Flaws**: High
- **Read-After-Write Conflicts (Phantom Reads)**: Medium
- **Private Data Leakage**: High
- **Non-Deterministic Operations**: Low
- **Insecure Key Management**: Low

### Recommendations

1. Implement access control checks to ensure only authorized users can process claims.
2. Add input validation to ensure the `threshold` is a positive integer.
3. Use a single query to retrieve and process claims in the range.
4. Implement access control checks to ensure only authorized users can access high-value claims.
5. Add a check to handle the case where the number of archived claims exceeds the batch limit.
6. Use secure key management practices to ensure the security of keys."
2026-02-10T20:55:21.000636,4,qwen2.5-coder-7b-instruct-q4_k_m.gguf,zero_shot,vuln_06_iterator_leak.go,5460,6.658,"### Vulnerability Analysis

1. **Vulnerability Type**: Iterator Leak
   - **Severity**: High
   - **Affected Code Location**: `GetAssetsByRange`, `SumAssetValues`, `TransferAssetsByOwner`, `DeactivateRange`
   - **Description**: The `GetStateByRange`, `GetStateByPartialCompositeKey`, and `GetStateByRange` functions return iterators that are not closed. This leads to resource exhaustion as the underlying gRPC stream and database cursor remain open.
   - **Recommended Fix**: Add `defer resultsIterator.Close()` at the beginning of each function to ensure the iterator is closed after use.

2. **Vulnerability Type**: Early Return Without Closing Iterator
   - **Severity**: High
   - **Affected Code Location**: `GetAssetsByRange`, `SumAssetValues`
   - **Description**: In the `GetAssetsByRange` and `SumAssetValues` functions, the iterator is closed in some cases but not in all. This can lead to resource leaks if an error occurs before the iterator is closed.
   - **Recommended Fix**: Ensure that the iterator is closed in all code paths, including error paths. This can be done by using a `defer` statement or by manually closing the iterator before returning.

3. **Vulnerability Type**: Non-Deterministic Operations
   - **Severity**: Medium
   - **Affected Code Location**: `TransferAssetsByOwner`
   - **Description**: The `TransferAssetsByOwner` function does not handle concurrent modifications to the asset registry. If another transaction modifies the asset registry while this transaction is running, the results can be inconsistent.
   - **Recommended Fix**: Use a transaction to ensure that the asset registry is modified atomically. This can be done by using the `GetStub().GetState` and `GetStub().PutState` functions within a transaction.

4. **Vulnerability Type**: Insecure Key Management
   - **Severity**: Low
   - **Affected Code Location**: `RegisterAsset`, `TransferAssetsByOwner`
   - **Description**: The `RegisterAsset` and `TransferAssetsByOwner` functions do not use secure key management practices. The asset ID is used as the key, which can be easily guessed.
   - **Recommended Fix**: Use a secure key management practice, such as using a cryptographic hash function to generate a unique key for each asset.

5. **Vulnerability Type**: Input Validation Flaws
   - **Severity**: Low
   - **Affected Code Location**: `RegisterAsset`, `TransferAssetsByOwner`
   - **Description**: The `RegisterAsset` and `TransferAssetsByOwner` functions do not validate the input parameters. This can lead to invalid data being stored in the asset registry.
   - **Recommended Fix**: Validate the input parameters to ensure that they are valid before storing them in the asset registry.

### Summary

- **Iterator Leak**: High
- **Early Return Without Closing Iterator**: High
- **Non-Deterministic Operations**: Medium
- **Insecure Key Management**: Low
- **Input Validation Flaws**: Low

**Recommended Fixes**:
1. Add `defer resultsIterator.Close()` to close the iterator after use.
2. Ensure that the iterator is closed in all code paths, including error paths.
3. Use a transaction to ensure that the asset registry is modified atomically.
4. Use a secure key management practice.
5. Validate the input parameters."
2026-02-10T20:55:21.391266,4,qwen2.5-coder-7b-instruct-q4_k_m.gguf,few_shot,safe_01_logging.go,5177,0.39,No vulnerabilities detected.
2026-02-10T20:55:21.782915,4,qwen2.5-coder-7b-instruct-q4_k_m.gguf,few_shot,safe_02_local_var.go,6316,0.392,No vulnerabilities detected.
2026-02-10T20:55:22.196389,4,qwen2.5-coder-7b-instruct-q4_k_m.gguf,few_shot,safe_03_map_read.go,6388,0.411,No vulnerabilities detected.
2026-02-10T20:55:22.535321,4,qwen2.5-coder-7b-instruct-q4_k_m.gguf,few_shot,safe_04_math_rand.go,5307,0.339,No vulnerabilities detected.
2026-02-10T20:55:22.904519,4,qwen2.5-coder-7b-instruct-q4_k_m.gguf,few_shot,safe_05_deterministic_time.go,5861,0.368,No vulnerabilities detected.
2026-02-10T20:55:23.276658,4,qwen2.5-coder-7b-instruct-q4_k_m.gguf,few_shot,safe_06_external_lib.go,6189,0.371,No vulnerabilities detected.
2026-02-10T20:55:33.743091,4,qwen2.5-coder-7b-instruct-q4_k_m.gguf,few_shot,vuln_01_b_interprocedural.go,5157,10.466,"### Analysis of 'vuln_01_b_interprocedural.go'

#### 1. **Vulnerability Type:** Interprocedural Nondeterminism
#### 2. **Severity:** High
#### 3. **Affected Code Location:** `CreateRecord` function, lines 48-54
#### 4. **Description of the Issue:**
The `CreateRecord` function uses `getCurrentTimestamp()` to set the `RecordedAt` field of the `MedicalRecord`. This function internally calls `time.Now()`, which produces a different value on each endorsing peer. As a result, the `RecordedAt` timestamp differs across peers, causing endorsement mismatch.

#### 5. **Recommended Fix:**
Replace `getCurrentTimestamp()` with `ctx.GetStub().GetTxTimestamp()` to use the deterministic transaction timestamp.

```go
func (m *MedicalRecordContract) CreateRecord(ctx contractapi.TransactionContextInterface, recordID string, patientID string, diagnosis string, doctor string) error {
	exists, err := m.RecordExists(ctx, recordID)
	if err != nil {
		return err
	}
	if exists {
		return fmt.Errorf(""record %s already exists"", recordID)
	}

	record := MedicalRecord{
		RecordID:   recordID,
		PatientID:  patientID,
		Diagnosis:  diagnosis,
		Doctor:     doctor,
		RecordedAt: ctx.GetStub().GetTxTimestamp().String(),  // Use deterministic transaction timestamp
		LastChecked: formatTimestampNano(), // [VULNERABILITY] another hidden time.Now()
	}

	recordJSON, err := json.Marshal(record)
	if err != nil {
		return err
	}

	return ctx.GetStub().PutState(recordID, recordJSON)
}
```

#### 6. **Vulnerability Type:** Interprocedural Nondeterminism
#### 7. **Severity:** High
#### 8. **Affected Code Location:** `UpdateDiagnosis` function, lines 66-72
#### 9. **Description of the Issue:**
The `UpdateDiagnosis` function uses `buildTimestampedNote()` to update the `Diagnosis` field of the `MedicalRecord`. This helper function internally calls `getCurrentTimestamp()`, which produces a different value on each endorsing peer. As a result, the `Diagnosis` timestamp differs across peers, causing endorsement mismatch.

#### 10. **Recommended Fix:**
Replace `getCurrentTimestamp()` with `ctx.GetStub().GetTxTimestamp()` to use the deterministic transaction timestamp.

```go
func (m *MedicalRecordContract) UpdateDiagnosis(ctx contractapi.TransactionContextInterface, recordID string, newDiagnosis string) error {
	recordJSON, err := ctx.GetStub().GetState(recordID)
	if err != nil {
		return fmt.Errorf(""failed to read record %s: %v"", recordID, err)
	}
	if recordJSON == nil {
		return fmt.Errorf(""record %s does not exist"", recordID)
	}

	var record MedicalRecord
	err = json.Unmarshal(recordJSON, &record)
	if err != nil {
		return err
	}

	// buildTimestampedNote → getCurrentTimestamp → time.Now()
	// The resulting string differs across endorsing peers.
	record.Diagnosis = buildTimestampedNote(newDiagnosis)
	record.LastChecked = ctx.GetStub().GetTxTimestamp().String() // Use deterministic transaction timestamp

	updatedJSON, err := json.Marshal(record)
	if err != nil {
		return err
	}

	return ctx.GetStub().PutState(recordID, updatedJSON)
}
```

#### 11. **Vulnerability Type:** Interprocedural Nondeterminism
#### 12. **Severity:** High
#### 13. **Affected Code Location:** `AddCheckupNote` function, lines 84-88
#### 14. **Description of the Issue:**
The `AddCheckupNote` function uses `buildTimestampedNote()` to create a composite note and `getCurrentTimestamp()` to generate a nondeterministic key. This results in a different key on each endorsing peer, causing endorsement mismatch.

#### 15. **Recommended Fix:**
Replace `getCurrentTimestamp()` with `ctx.GetStub().GetTxTimestamp()` to use the deterministic transaction timestamp.

```go
func (m *MedicalRecordContract) AddCheckupNote(ctx contractapi.TransactionContextInterface, recordID string, note string) error {
	_, err := ctx.GetStub().GetState(recordID)
	if err != nil {
		return fmt.Errorf(""failed to read record %s: %v"", recordID, err)
	}

	// buildTimestampedNote hides time.Now() two levels deep
	compositeNote := buildTimestampedNote(note)
	noteKey := ""NOTE_"" + recordID + ""_"" + ctx.GetStub().GetTxTimestamp().String() // Use deterministic transaction timestamp

	return ctx.GetStub().PutState(noteKey, []byte(compositeNote))
}
```

### Summary
The chaincode contains multiple instances of interprocedural nondeterminism, where the use of `time.Now()` is hidden behind helper functions, causing endorsement mismatch across endorsing peers. The recommended fix is to replace `time.Now()` with `ctx.GetStub().GetTxTimestamp()` to use the deterministic transaction timestamp."
2026-02-10T20:55:39.566273,4,qwen2.5-coder-7b-instruct-q4_k_m.gguf,few_shot,vuln_01_time.go,4291,5.823,"### Analysis of 'vuln_01_time.go'

#### 1. **Non-deterministic operations**
   - **Vulnerability type:** Non-deterministic operations
   - **Severity:** High
   - **Affected code location:** `CreateShipment`, `UpdateShipmentStatus`, `RecordTemperature` (lines 37, 57, 77)
   - **Description of the issue:** The use of `time.Now()` in these functions produces different values on each endorsing peer, leading to different write sets and endorsement mismatches.
   - **Recommended fix:** Replace `time.Now()` with `ctx.GetStub().GetTxTimestamp()` to use the timestamp from the transaction context, which is deterministic across peers.

#### 2. **Read-after-write conflicts (phantom reads)**
   - **Vulnerability type:** Read-after-write conflicts
   - **Severity:** Medium
   - **Affected code location:** `UpdateShipmentStatus` (line 57)
   - **Description of the issue:** The `UpdateShipmentStatus` function reads the current state of the shipment, modifies it, and then writes it back. If another transaction modifies the shipment between the read and write, the update will not reflect these changes, leading to phantom reads.
   - **Recommended fix:** Use a transactional update pattern to ensure that the read and write operations are atomic. This can be achieved using a composite key or a more complex state management strategy.

#### 3. **Private data leakage**
   - **Vulnerability type:** Private data leakage
   - **Severity:** Low
   - **Affected code location:** `RecordTemperature` (line 77)
   - **Description of the issue:** The `RecordTemperature` function logs a temperature reading with the current time, which could potentially leak private information if the temperature is sensitive.
   - **Recommended fix:** Ensure that the temperature data is appropriately secured and that only authorized parties can access it. Consider using encryption or other security measures to protect sensitive data.

#### 4. **Insecure key management**
   - **Vulnerability type:** Insecure key management
   - **Severity:** Low
   - **Affected code location:** None
   - **Description of the issue:** The code does not explicitly manage keys, but the use of `time.Now()` and `ctx.GetTxTimestamp()` ensures that keys are unique and non-replayable.
   - **Recommended fix:** Ensure that all keys used in the chaincode are securely generated and managed. Consider using a key management service or library to handle key generation and rotation.

### Summary
- **Non-deterministic operations:** High severity, fix by using `ctx.GetStub().GetTxTimestamp()`.
- **Read-after-write conflicts:** Medium severity, fix by using a transactional update pattern.
- **Private data leakage:** Low severity, fix by securing sensitive data.
- **Insecure key management:** Low severity, ensure secure key management practices.

No other vulnerabilities were detected in the provided code."
2026-02-10T20:55:47.444593,4,qwen2.5-coder-7b-instruct-q4_k_m.gguf,few_shot,vuln_02_global.go,4833,7.878,"### Analysis of 'vuln_02_global.go'

#### 1. Global Variable Vulnerabilities
**Vulnerability Type:** Global variable — each peer maintains its own in-memory copy.
**Severity:** High
**Affected Code Location:** `transactionCounter` and `lastProcessedID` in the `TokenContract` struct.
**Description:** The `transactionCounter` and `lastProcessedID` variables are global and are not synchronized across peers. Each peer maintains its own copy, leading to different values and causing endorsement mismatches.
**Recommended Fix:** Remove the global variables and use the blockchain's state to store the necessary data. For example, store the transaction count in a state variable or use a smart contract to manage the global state.

#### 2. Non-Deterministic Operations
**Vulnerability Type:** Non-deterministic operations.
**Severity:** High
**Affected Code Location:** `IssueToken`, `TransferToken`, `BurnToken`.
**Description:** The `transactionCounter` is incremented in multiple places and is used to generate keys and update token balances. Since each peer has its own copy of `transactionCounter`, the operations are non-deterministic and can lead to different results across peers.
**Recommended Fix:** Remove the global `transactionCounter` and use a smart contract to manage the global state. For example, store the transaction count in a state variable and ensure that all peers use the same value.

#### 3. Exposing Global Variable Values
**Vulnerability Type:** Exposing global variable values.
**Severity:** Medium
**Affected Code Location:** `GetGlobalStats`.
**Description:** The `GetGlobalStats` function exposes the values of the global variables `transactionCounter` and `lastProcessedID`. Since these values are peer-specific, different peers will return different numbers, demonstrating that global variables are inherently non-deterministic in HLF.
**Recommended Fix:** Remove the global variables and use the blockchain's state to store the necessary data. For example, store the transaction count in a state variable and ensure that all peers use the same value.

#### 4. Input Validation Flaws
**Vulnerability Type:** Input validation flaws.
**Severity:** Low
**Affected Code Location:** `IssueToken`, `TransferToken`, `BurnToken`.
**Description:** The chaincode does not validate the input parameters, such as the `owner` and `amount`. This can lead to invalid or malicious input being processed.
**Recommended Fix:** Add input validation to ensure that the input parameters are valid. For example, validate that the `owner` exists and that the `amount` is a positive number.

#### 5. Private Data Leakage
**Vulnerability Type:** Private data leakage.
**Severity:** Low
**Affected Code Location:** `TransferToken`, `BurnToken`.
**Description:** The chaincode does not ensure that the data being transferred or burned is private. This can lead to private data being leaked to other peers.
**Recommended Fix:** Ensure that the data being transferred or burned is private. For example, use the blockchain's access control features to restrict access to the data.

#### 6. Read-After-Write Conflicts (Phantom Reads)
**Vulnerability Type:** Read-After-Write Conflicts (Phantom Reads).
**Severity:** Low
**Affected Code Location:** `TransferToken`, `BurnToken`.
**Description:** The chaincode does not ensure that the data being read and written is consistent. This can lead to phantom reads, where a peer reads data that has not been written yet.
**Recommended Fix:** Ensure that the data being read and written is consistent. For example, use the blockchain's transaction ordering features to ensure that transactions are processed in a consistent order.

### Summary
The chaincode contains several security vulnerabilities, including global variable vulnerabilities, non-deterministic operations, exposing global variable values, input validation flaws, private data leakage, and read-after-write conflicts. To mitigate these vulnerabilities, the chaincode should be refactored to use the blockchain's state to store the necessary data and ensure that the data being processed is valid and private."
2026-02-10T20:55:56.514654,4,qwen2.5-coder-7b-instruct-q4_k_m.gguf,few_shot,vuln_03_goroutine.go,5336,9.067,"### Analysis of 'vuln_03_goroutine.go'

#### 1. **Vulnerability Type:** Non-deterministic operations
#### 2. **Severity:** High
#### 3. **Affected Code Location:** `TallyVotes` function, lines 64-85
#### 4. **Description of the Issue:**
The `TallyVotes` function uses goroutines to count votes concurrently. However, the fabric chaincode runtime is single-threaded per transaction, and spawning goroutines causes race conditions whose outcome varies per peer. The `results` map is accessed by multiple goroutines without proper synchronization, leading to non-deterministic behavior.

#### 5. **Recommended Fix:**
Remove the goroutines and use a single-threaded approach to tally votes. This ensures that the read-write set ordering is consistent across all peers.

```go
func (v *VotingContract) TallyVotes(ctx contractapi.TransactionContextInterface, proposalIDs []string) error {
	results := make(map[string]int)

	for _, pid := range proposalIDs {
		proposalJSON, err := ctx.GetStub().GetState(pid)
		if err != nil {
			return fmt.Errorf(""failed to read proposal: %v"", err)
		}
		if proposalJSON == nil {
			return fmt.Errorf(""proposal %s does not exist"", pid)
		}

		var proposal Proposal
		json.Unmarshal(proposalJSON, &proposal)

		results[pid] = proposal.VoteCount
	}

	summaryJSON, _ := json.Marshal(results)
	return ctx.GetStub().PutState(""TALLY_RESULT"", summaryJSON)
}
```

---

#### 2. **Vulnerability Type:** Non-deterministic operations
#### 2. **Severity:** High
#### 3. **Affected Code Location:** `BatchUpdateStatus` function, lines 101-124
#### 4. **Description of the Issue:**
The `BatchUpdateStatus` function uses goroutines to update multiple proposals concurrently. The order in which `PutState` is invoked affects the read-write set ordering. Different goroutine scheduling on different peers means different PutState sequences, causing endorsement mismatch.

#### 5. **Recommended Fix:**
Remove the goroutines and use a single-threaded approach to update proposals. This ensures that the read-write set ordering is consistent across all peers.

```go
func (v *VotingContract) BatchUpdateStatus(ctx contractapi.TransactionContextInterface, proposalIDs []string, newStatus string) error {
	for _, pid := range proposalIDs {
		proposalJSON, err := ctx.GetStub().GetState(pid)
		if err != nil {
			return fmt.Errorf(""failed to read proposal: %v"", err)
		}
		if proposalJSON == nil {
			return fmt.Errorf(""proposal %s does not exist"", pid)
		}

		var proposal Proposal
		json.Unmarshal(proposalJSON, &proposal)
		proposal.Status = newStatus

		updatedJSON, _ := json.Marshal(proposal)
		err = ctx.GetStub().PutState(pid, updatedJSON)
		if err != nil {
			return err
		}
	}

	return nil
}
```

---

#### 3. **Vulnerability Type:** Fire-and-forget goroutine
#### 2. **Severity:** High
#### 3. **Affected Code Location:** `AsyncNotify` function, lines 131-138
#### 4. **Description of the Issue:**
The `AsyncNotify` function fires off a goroutine to emit events. The goroutine may or may not complete before the transaction endorsement finishes. If it calls `SetEvent` after the stub has been closed, behavior is undefined and differs per peer.

#### 5. **Recommended Fix:**
Remove the goroutine and use a synchronous approach to emit events. This ensures that the event is emitted before the transaction endorsement finishes.

```go
func (v *VotingContract) AsyncNotify(ctx contractapi.TransactionContextInterface, proposalID string, message string) error {
	payload := map[string]string{
		""proposal"": proposalID,
		""message"":  message,
	}
	eventData, _ := json.Marshal(payload)
	ctx.GetStub().SetEvent(""NOTIFY"", eventData)

	return nil
}
```

---

### Summary
- **Non-deterministic operations:** High severity in `TallyVotes`, `BatchUpdateStatus`.
- **Fire-and-forget goroutine:** High severity in `AsyncNotify`.

All identified vulnerabilities can be fixed by removing goroutines and using a single-threaded approach."
2026-02-10T20:56:07.006454,4,qwen2.5-coder-7b-instruct-q4_k_m.gguf,few_shot,vuln_04_b_nested_map.go,5711,10.491,"### Analysis of 'vuln_04_b_nested_map.go'

#### 1. **Vulnerability Type:** Nondeterministic Operations
**Severity:** High  
**Affected Code Location:** `BatchUpdateInventory`, `GenerateZoneReport`, `MergeZones`  
**Description:** The code iterates over nested maps using `range`, which is nondeterministic. This leads to different sequences of `PutState` calls across endorsing peers, causing endorsement mismatch.

**Recommended Fix:** Use a deterministic iteration order, such as sorting the keys before iterating.

```go
// Sort keys before iterating
zoneIDs := make([]string, 0, len(updates))
for zoneID := range updates {
    zoneIDs = append(zoneIDs, zoneID)
}
sort.Strings(zoneIDs)

for _, zoneID := range zoneIDs {
    // Process zoneID
}
```

#### 2. **Vulnerability Type:** Private Data Leakage
**Severity:** Medium  
**Affected Code Location:** `GenerateZoneReport`  
**Description:** The `GenerateZoneReport` function constructs a report string based on the nested map structure. The order of items and zones in the report can vary across peers, potentially leaking private data.

**Recommended Fix:** Ensure that the report format is consistent across peers. One way to do this is to sort the keys before constructing the report.

```go
// Sort keys before iterating
zoneIDs := make([]string, 0, len(zoneData))
for zoneID := range zoneData {
    zoneIDs = append(zoneIDs, zoneID)
}
sort.Strings(zoneIDs)

for _, zoneID := range zoneIDs {
    items := zoneData[zoneID]
    itemIDs := make([]string, 0, len(items))
    for itemID := range items {
        itemIDs = append(itemIDs, itemID)
    }
    sort.Strings(itemIDs)

    for _, itemID := range itemIDs {
        // Process itemID
    }
}
```

#### 3. **Vulnerability Type:** Non-deterministic Operations
**Severity:** High  
**Affected Code Location:** `MergeZones`  
**Description:** The `MergeZones` function iterates over a map of source zone IDs to merge their items. The order of items in the `merged` map is nondeterministic, leading to different sequences of `PutState` calls across endorsing peers.

**Recommended Fix:** Use a deterministic iteration order, such as sorting the keys before iterating.

```go
// Sort keys before iterating
itemIDs := make([]string, 0, len(merged))
for itemID := range merged {
    itemIDs = append(itemIDs, itemID)
}
sort.Strings(itemIDs)

for _, itemID := range itemIDs {
    // Process itemID
}
```

#### 4. **Vulnerability Type:** Non-deterministic Operations
**Severity:** High  
**Affected Code Location:** `BatchUpdateInventory`  
**Description:** The `BatchUpdateInventory` function iterates over a nested map structure to update inventory. The order of zones and items in the write set is nondeterministic, leading to different sequences of `PutState` calls across endorsing peers.

**Recommended Fix:** Use a deterministic iteration order, such as sorting the keys before iterating.

```go
// Sort keys before iterating
zoneIDs := make([]string, 0, len(updates))
for zoneID := range updates {
    zoneIDs = append(zoneIDs, zoneID)
}
sort.Strings(zoneIDs)

for _, zoneID := range zoneIDs {
    itemUpdates := updates[zoneID]
    itemIDs := make([]string, 0, len(itemUpdates))
    for itemID := range itemUpdates {
        itemIDs = append(itemIDs, itemID)
    }
    sort.Strings(itemIDs)

    for _, itemID := range itemIDs {
        // Process itemID
    }
}
```

#### 5. **Vulnerability Type:** Non-deterministic Operations
**Severity:** High  
**Affected Code Location:** `GenerateZoneReport`  
**Description:** The `GenerateZoneReport` function iterates over a nested map structure to construct a report string. The order of items and zones in the report can vary across peers, potentially leaking private data.

**Recommended Fix:** Ensure that the report format is consistent across peers. One way to do this is to sort the keys before constructing the report.

```go
// Sort keys before iterating
zoneIDs := make([]string, 0, len(zoneData))
for zoneID := range zoneData {
    zoneIDs = append(zoneIDs, zoneID)
}
sort.Strings(zoneIDs)

for _, zoneID := range zoneIDs {
    items := zoneData[zoneID]
    itemIDs := make([]string, 0, len(items))
    for itemID := range items {
        itemIDs = append(itemIDs, itemID)
    }
    sort.Strings(itemIDs)

    for _, itemID := range itemIDs {
        // Process itemID
    }
}
```

### Summary
- **Nondeterministic Operations:** High severity, found in `BatchUpdateInventory`, `GenerateZoneReport`, and `MergeZones`.
- **Private Data Leakage:** Medium severity, found in `GenerateZoneReport`.

All identified vulnerabilities can be mitigated by ensuring deterministic iteration orders."
